,artwork,emo1,emo2,emo3,vad1,vad2,vad3,final_emo,final_vad
829,hans-hofmann_the-garden-1956.jpg,['fear'],"['excitement', 'amusement']",['amusement'],"[0.0, 1.0, 1.0]","[0.5, 0.3, 0.3]","[0.6, 0.5, 0.4]",amusement,"[0.5666666666666668, 0.39999999999999997, 0.3666666666666667]"
830,hans-hofmann_the-gate-1960.jpg,['sadness'],['excitement'],['contentment'],"[0.2, 0.1, 0.1]","[0.55, 0.3, 0.4]","[0.4, 0.5, 0.5]",contentment,"[0.4, 0.5, 0.5]"
831,hans-hofmann_the-lark-1960.jpg,['excitement'],['contentment'],['excitement'],"[0.8, 0.8, 0.9]","[0.55, 0.3, 0.2]","[0.7, 0.8, 0.7]",excitement,"[0.75, 0.8, 0.8]"
832,hans-hofmann_the-mannequin-1946.jpg,['contentment'],['excitement'],"['amusement', 'contentment']","[0.8, 0.1, 0.2]","[0.65, 0.3, 0.4]","[0.9, 0.5, 0.6]",contentment,"[0.8500000000000001, 0.3, 0.4]"
833,hans-hofmann_the-third-hand-1947.jpg,['fear'],['excitement'],"['excitement', 'amusement']","[0.0, 1.0, 1.0]","[0.55, 0.4, 0.5]","[0.6, 0.5, 0.4]",excitement,"[0.5499999999999999, 0.43333333333333335, 0.43333333333333335]"
834,hans-hofmann_the-vanquished-1959.jpg,['contentment'],"['excitement', 'amusement', 'fear']","['anger', 'sadness', 'disgust']","[0.7, 0.3, 0.7]","[0.5, 0.3, 0.2]","[0.1, 0.5, 0.3]",fear,"[0.4, 0.3, 0.25]"
835,hans-hofmann_to-j-f-k-a-thousand-roots-did-die-with-thee-1963.jpg,['excitement'],"['excitement', 'amusement']",['sadness'],"[0.8, 0.8, 0.9]","[0.6, 0.2, 0.3]","[0.3, 0.3, 0.2]",sadness,"[0.3, 0.4, 0.35]"
836,hans-hofmann_to-miz-pax-vobiscum-1964.jpg,['excitement'],"['excitement', 'amusement']",['contentment'],"[0.8, 0.8, 0.9]","[0.7, 0.3, 0.4]","[0.5, 0.4, 0.6]",excitement,"[0.75, 0.55, 0.65]"
837,hans-hofmann_untitled-1943.jpg,['fear'],"['sadness', 'disgust']",['contentment'],"[0.1, 0.4, 0.4]","[0.45, 0.3, 0.5]","[0.5, 0.6, 0.7]",fear,"[0.1, 0.25, 0.45]"
838,hans-hofmann_untitled-1950.jpg,['excitement'],"['excitement', 'amusement']",['contentment'],"[0.8, 0.8, 0.9]","[0.75, 0.3, 0.5]","[0.4, 0.5, 0.5]",excitement,"[0.775, 0.55, 0.7]"
839,hans-hofmann_veluti-in-speculum-1962.jpg,['contentment'],"['excitement', 'amusement']",['contentment'],"[0.8, 0.1, 0.2]","[0.555, 0.4, 0.3]","[0.5, 0.5, 0.4]",contentment,"[0.65, 0.3, 0.30000000000000004]"
840,hans-hofmann_wild-vine-1961.jpg,['amusement'],"['excitement', 'amusement']","['excitement', 'amusement']","[0.9, 0.8, 0.8]","[0.75, 0.4, 0.5]","[0.6, 0.8, 0.7]",amusement,"[0.75, 0.6666666666666666, 0.6666666666666666]"
841,hans-hofmann_yellow-predominance-1949.jpg,['amusement'],"['excitement', 'amusement']","['excitement', 'amusement']","[0.9, 0.8, 0.8]","[0.75, 0.4, 0.3]","[0.7, 0.7, 0.6]",amusement,"[0.7833333333333332, 0.6333333333333334, 0.5666666666666668]"
842,hassel-smith_2-to-the-moon-1961.jpg,['amusement'],"['excitement', 'amusement']","['sadness', 'disgust']","[0.9, 0.8, 0.8]","[0.55, 0.4, 0.5]","[0.2, 0.5, 0.3]",amusement,"[0.75, 0.6333333333333333, 0.7333333333333334]"
843,hassel-smith_at-miss-webb-s-1963.jpg,['contentment'],"['excitement', 'amusement', 'contentment']",['contentment'],"[0.8, 0.1, 0.2]","[0.75, 0.2, 0.3]","[0.7, 0.6, 0.7]",contentment,"[0.75, 0.3, 0.39999999999999997]"
844,hassel-smith_psychoseismorama-ii-1960.jpg,['contentment'],"['excitement', 'amusement', 'contentment', 'sadness', 'disgust']",['sadness'],"[0.8, 0.2, 0.1]","[0.45, 0.4, 0.5]","[0.3, 0.4, 0.3]",contentment,"[0.6333333333333334, 0.3, 0.3]"
845,hassel-smith_sebastopol-autumn-1961.jpg,['disgust'],"['disgust', 'fear']",['sadness'],"[0.4, 0.4, 0.4]","[0.3, 0.25, 0.4]","[0.2, 0.4, 0.2]",disgust,"[0.35, 0.325, 0.4]"
846,hassel-smith_the-houston-scene-1959.jpg,['disgust'],"['sadness', 'disgust', 'fear']",['fear'],"[0.4, 0.4, 0.4]","[0.2, 0.35, 0.2]","[0.15, 0.7, 0.3]",disgust,"[0.30000000000000004, 0.375, 0.30000000000000004]"
847,hassel-smith_untitled-10-1986.jpg,['fear'],['disgust'],"['disgust', 'fear']","[0.4, 0.4, 0.4]","[0.2, 0.4, 0.4]","[0.1, 0.9, 0.3]",fear,"[0.25, 0.65, 0.35]"
848,hassel-smith_untitled-1959-1.jpg,['contentment'],"['disgust', 'fear']",['fear'],"[0.8, 0.1, 0.2]","[0.25, 0.4, 0.3]","[0.1, 0.8, 0.35]",fear,"[0.175, 0.6000000000000001, 0.32499999999999996]"
849,hassel-smith_untitled-1959.jpg,['contentment'],"['anger', 'fear']","['disgust', 'fear']","[0.8, 0.2, 0.1]","[0.35, 0.4, 0.4]","[0.2, 0.7, 0.3]",fear,"[0.275, 0.55, 0.35]"
850,hassel-smith_untitled-1963.jpg,['fear'],['fear'],['fear'],"[0.0, 0.0, 0.0]","[0.25, 0.4, 0.35]","[0.1, 0.5, 0.3]",fear,"[0.11666666666666665, 0.3, 0.21666666666666665]"
851,hassel-smith_untitled-1987.jpg,['excitement'],"['excitement', 'amusement']",['excitement'],"[0.5, 0.8, 0.3]","[0.75, 0.3, 0.4]","[0.8, 0.7, 0.7]",excitement,"[0.6833333333333332, 0.6, 0.4666666666666666]"
852,hassel-smith_untitled-1992.jpg,['excitement'],"['excitement', 'amusement']","['excitement', 'amusement']","[0.8, 0.5, 0.3]","[0.8, 0.4, 0.45]","[0.8, 0.7, 0.8]",excitement,"[0.8000000000000002, 0.5333333333333333, 0.5166666666666667]"
853,hassel-smith_untitled-yellow-1960.jpg,['contentment'],['contentment'],"['excitement', 'amusement']","[0.8, 0.1, 0.2]","[0.65, 0.6, 0.5]","[0.6, 0.7, 0.7]",contentment,"[0.7250000000000001, 0.35, 0.35]"
854,hassel-smith_up-mousehole-1962.jpg,['fear'],['anger'],"['disgust', 'fear']","[0.0, 1.0, 1.0]","[0.35, 0.3, 0.4]","[0.2, 0.6, 0.3]",fear,"[0.1, 0.8, 0.65]"
855,hedda-sterne_alaska-1-1958.jpg,['fear'],"['awe', 'sadness']","['sadness', 'fear']","[0.2, 0.1, 0.1]","[0.65, 0.3, 0.2]","[0.1, 0.8, 0.1]",fear,"[0.15000000000000002, 0.45, 0.1]"
856,hedda-sterne_further-i-1989.jpg,['fear'],['fear'],['contentment'],"[0.4, 0.4, 0.4]","[0.45, 0.3, 0.2]","[0.5, 0.6, 0.6]",fear,"[0.42500000000000004, 0.35, 0.30000000000000004]"
857,hedda-sterne_ink-drawing.jpg,['fear'],"['disgust', 'fear']",['awe'],"[0.4, 0.4, 0.4]","[0.3, 0.4, 0.3]","[0.3, 0.7, 0.4]",fear,"[0.35, 0.4, 0.35]"
858,hedda-sterne_machine-5-1950.jpg,['fear'],"['anger', 'disgust']",['disgust'],"[0.1, 0.4, 0.2]","[0.3, 0.2, 0.4]","[0.2, 0.6, 0.4]",disgust,"[0.25, 0.4, 0.4]"
859,hedda-sterne_metaphores-and-metamorphoses-1967.jpg,['sadness'],['sadness'],['contentment'],"[0.1, 0.2, 0.3]","[0.55, 0.3, 0.2]","[0.7, 0.5, 0.5]",sadness,"[0.325, 0.25, 0.25]"
860,hedda-sterne_n-y-1-road-4-1956.jpg,['disgust'],['fear'],"['sadness', 'fear']","[0.1, 0.2, 0.3]","[0.45, 0.3, 0.4]","[0.2, 0.3, 0.5]",fear,"[0.325, 0.3, 0.45]"
861,hedda-sterne_new-york-n-y-nox-1948.jpg,['sadness'],['sadness'],['contentment'],"[0.1, 0.5, 0.3]","[0.45, 0.5, 0.4]","[0.5, 0.5, 0.4]",sadness,"[0.275, 0.5, 0.35]"
862,hedda-sterne_tondo-1973.jpg,['contentment'],"['excitement', 'amusement', 'contentment', 'awe']","['amusement', 'contentment']","[0.8, 0.1, 0.2]","[0.8, 0.4, 0.3]","[0.7, 0.6, 0.5]",contentment,"[0.7666666666666666, 0.3666666666666667, 0.3333333333333333]"
863,hedda-sterne_tondo-22-1953.jpg,['sadness'],"['disgust', 'fear']","['disgust', 'fear']","[0.1, 0.1, 0.2]","[0.45, 0.3, 0.3]","[0.3, 0.4, 0.2]",disgust,"[0.375, 0.35, 0.25]"
864,hedda-sterne_vertical-horizontal-i-1963.jpg,['contentment'],['awe'],['sadness'],"[1.0, 1.0, 1.0]","[0.65, 0.4, 0.3]","[0.5, 0.3, 0.2]",sadness,"[0.5, 0.3, 0.2]"
865,helen-frankenthaler_a-green-thought-in-a-green-shade-1981.jpg,['excitement'],['awe'],['sadness'],"[1.0, 1.0, 1.0]","[0.75, 0.3, 0.2]","[0.3, 0.3, 0.4]",awe,"[0.75, 0.3, 0.2]"
866,helen-frankenthaler_acres-1959.jpg,['disgust'],"['excitement', 'amusement']",['sadness'],"[0.0, 0.8, 0.8]","[0.55, 0.3, 0.4]","[0.3, 0.4, 0.3]",excitement,"[0.55, 0.3, 0.4]"
867,helen-frankenthaler_adirondacks-1992.jpg,['fear'],"['awe', 'anger']","['disgust', 'fear']","[0.0, 1.0, 1.0]","[0.55, 0.2, 0.3]","[0.1, 0.3, 0.1]",fear,"[0.05, 0.65, 0.55]"
868,helen-frankenthaler_aerie-2009.jpg,['contentment'],['excitement'],"['excitement', 'amusement']","[1.0, 1.0, 1.0]","[0.66, 0.4, 0.5]","[0.7, 0.7, 0.6]",excitement,"[0.6799999999999999, 0.55, 0.55]"
869,helen-frankenthaler_all-about-blue-1994.jpg,['sadness'],['sadness'],"['sadness', 'disgust']","[0.0, 1.0, 1.0]","[0.45, 0.4, 0.3]","[0.2, 0.4, 0.6]",sadness,"[0.21666666666666667, 0.6, 0.6333333333333333]"
870,helen-frankenthaler_april-iv-1960.jpg,['contentment'],['fear'],['disgust'],"[0.8, 0.1, 0.2]","[0.2, 0.3, 0.2]","[0.4, 0.4, 0.3]",disgust,"[0.4, 0.45, 0.4]"
871,helen-frankenthaler_august-deep-1978.jpg,['sadness'],"['disgust', 'fear']",['disgust'],"[0.1, 0.2, 0.3]","[0.35, 0.3, 0.35]","[0.2, 0.7, 0.4]",disgust,"[0.275, 0.5, 0.375]"
872,helen-frankenthaler_basque-beach-1958.jpg,['contentment'],"['excitement', 'amusement']","['excitement', 'amusement', 'contentment']","[0.8, 0.1, 0.2]","[0.85, 0.3, 0.2]","[0.8, 0.7, 0.8]",contentment,"[0.8, 0.39999999999999997, 0.5]"
873,helen-frankenthaler_beginnings-2002.jpg,['contentment'],"['anger', 'fear']","['amusement', 'contentment']","[0.8, 0.1, 0.2]","[0.35, 0.4, 0.3]","[0.7, 0.6, 0.5]",contentment,"[0.75, 0.3833333333333333, 0.35000000000000003]"
874,helen-frankenthaler_blue-form-in-a-scene-1961.jpg,['contentment'],['disgust'],['contentment'],"[0.8, 0.1, 0.2]","[0.35, 0.3, 0.4]","[0.6, 0.5, 0.6]",contentment,"[0.7, 0.3, 0.4]"
875,helen-frankenthaler_bridges-1996.jpg,['contentment'],"['excitement', 'amusement']",['contentment'],"[0.8, 0.1, 0.2]","[0.65, 0.3, 0.4]","[0.7, 0.6, 0.6]",contentment,"[0.75, 0.35, 0.4]"
876,helen-frankenthaler_bronze-smoke-1978.jpg,['fear'],"['disgust', 'fear']",['sadness'],"[0.1, 0.1, 0.1]","[0.25, 0.3, 0.2]","[0.2, 0.4, 0.3]",fear,"[0.175, 0.2, 0.15000000000000002]"
877,helen-frankenthaler_buddha-s-court-1964.jpg,['sadness'],"['awe', 'disgust']",['sadness'],"[0.1, 0.1, 0.1]","[0.45, 0.3, 0.4]","[0.3, 0.4, 0.4]",sadness,"[0.2, 0.25, 0.25]"
878,helen-frankenthaler_c-te-d-argent-1980.jpg,['sadness'],['sadness'],['sadness'],"[0.1, 0.1, 0.1]","[0.4, 0.4, 0.4]","[0.1, 0.8, 0.3]",sadness,"[0.19999999999999998, 0.43333333333333335, 0.26666666666666666]"
879,helen-frankenthaler_captain-s-watch-1986.jpg,['sadness'],"['amusement', 'anger']","['sadness', 'disgust']","[0.1, 0.1, 0.1]","[0.3, 0.3, 0.3]","[0.2, 0.6, 0.3]",sadness,"[0.15, 0.3499999999999999, 0.20000000000000004]"
880,helen-frankenthaler_connected-by-joy-1970.jpg,['contentment'],['anger'],['contentment'],"[0.8, 0.1, 0.2]","[0.4, 0.3, 0.2]","[0.5, 0.5, 0.4]",contentment,"[0.65, 0.3, 0.30000000000000004]"
881,helen-frankenthaler_deep-sun-1983.jpg,['awe'],['sadness'],"['sadness', 'disgust', 'fear']","[0.7, 0.7, 0.5]","[0.3, 0.25, 0.4]","[0.1, 0.7, 0.2]",sadness,"[0.2, 0.475, 0.30000000000000004]"
882,helen-frankenthaler_desert-pass-1976.jpg,['contentment'],['awe'],"['disgust', 'fear']","[0.8, 0.1, 0.2]","[0.35, 0.3, 0.2]","[0.25, 0.7, 0.5]",contentment,"[0.7, 0.2, 0.30000000000000004]"
883,helen-frankenthaler_dream-walk-1977.jpg,['contentment'],['contentment'],"['sadness', 'disgust']","[0.8, 0.1, 0.2]","[0.75, 0.4, 0.3]","[0.3, 0.5, 0.5]",contentment,"[0.775, 0.25, 0.25]"
884,helen-frankenthaler_eve-1995.jpg,['contentment'],"['excitement', 'amusement']",['contentment'],"[0.8, 0.1, 0.2]","[0.6, 0.3, 0.2]","[0.5, 0.5, 0.4]",contentment,"[0.65, 0.3, 0.30000000000000004]"
885,helen-frankenthaler_flirt-1995.jpg,['contentment'],"['excitement', 'amusement']",['contentment'],"[0.8, 0.1, 0.2]","[0.67, 0.3, 0.4]","[0.5, 0.5, 0.5]",contentment,"[0.65, 0.3, 0.35]"
886,helen-frankenthaler_flotilla-2006.jpg,['contentment'],"['excitement', 'amusement']",['contentment'],"[0.8, 0.1, 0.2]","[0.65, 0.3, 0.4]","[0.6, 0.5, 0.4]",contentment,"[0.7, 0.3, 0.30000000000000004]"
887,helen-frankenthaler_ganymede-1978.jpg,['contentment'],"['disgust', 'fear']","['sadness', 'disgust']","[0.8, 0.1, 0.2]","[0.3, 0.2, 0.35]","[0.2, 0.5, 0.3]",disgust,"[0.25, 0.35, 0.32499999999999996]"
888,helen-frankenthaler_gateway-1988.jpg,['fear'],['disgust'],"['sadness', 'disgust']","[0.4, 0.4, 0.4]","[0.25, 0.3, 0.4]","[0.2, 0.5, 0.5]",disgust,"[0.225, 0.4, 0.45]"
889,helen-frankenthaler_grey-fireworks-2000.jpg,['fear'],['awe'],['sadness'],"[0.4, 0.4, 0.4]","[0.55, 0.4, 0.3]","[0.2, 0.5, 0.4]",sadness,"[0.15000000000000002, 0.6, 0.5]"
890,helen-frankenthaler_guadalupe-1989.jpg,['sadness'],['sadness'],"['sadness', 'fear']","[0.4, 0.4, 0.4]","[0.4, 0.3, 0.2]","[0.1, 0.5, 0.2]",sadness,"[0.3, 0.39999999999999997, 0.26666666666666666]"
891,helen-frankenthaler_harbinger-1986.jpg,['awe'],['disgust'],"['disgust', 'fear']","[0.7, 0.7, 0.7]","[0.25, 0.2, 0.2]","[0.1, 0.4, 0.4]",disgust,"[0.175, 0.30000000000000004, 0.30000000000000004]"
892,helen-frankenthaler_harvest-1976.jpg,['contentment'],['awe'],"['sadness', 'disgust']","[0.8, 0.1, 0.2]","[0.45, 0.4, 0.3]","[0.2, 0.5, 0.2]",sadness,"[0.25, 0.45, 0.30000000000000004]"
893,helen-frankenthaler_in-on-blue-1976.jpg,['contentment'],['contentment'],['sadness'],"[0.8, 0.1, 0.2]","[0.5, 0.3, 0.2]","[0.2, 0.4, 0.2]",contentment,"[0.65, 0.2, 0.2]"
894,helen-frankenthaler_interior-1957.jpg,['fear'],['disgust'],['excitement'],"[0.2, 0.8, 0.4]","[0.45, 0.3, 0.4]","[0.4, 0.7, 0.8]",fear,"[0.2, 0.8, 0.65]"
895,helen-frankenthaler_interior-landscape-1964.jpg,['excitement'],['anger'],['sadness'],"[0.8, 0.8, 0.9]","[0.3, 0.2, 0.4]","[0.2, 0.6, 0.5]",sadness,"[0.25, 0.55, 0.5]"
896,helen-frankenthaler_madam-butterfly-2000.jpg,['contentment'],['awe'],['contentment'],"[0.8, 0.2, 0.1]","[0.65, 0.4, 0.4]","[0.6, 0.5, 0.5]",contentment,"[0.7, 0.35, 0.3]"
897,helen-frankenthaler_making-music-2000.jpg,['contentment'],"['excitement', 'amusement']","['amusement', 'contentment']","[0.8, 0.1, 0.2]","[0.65, 0.3, 0.2]","[0.7, 0.6, 0.7]",contentment,"[0.75, 0.35, 0.44999999999999996]"
898,helen-frankenthaler_mary-mary-1987.jpg,['contentment'],['excitement'],['disgust'],"[0.8, 0.1, 0.2]","[0.75, 0.3, 0.4]","[0.2, 0.4, 0.3]",disgust,"[0.25, 0.55, 0.5]"
899,helen-frankenthaler_may-26th-backwards-1961(1).jpg,['contentment'],['amusement'],"['sadness', 'disgust']","[0.8, 0.1, 0.2]","[0.75, 0.3, 0.4]","[0.2, 0.5, 0.3]",contentment,"[0.8, 0.1, 0.2]"
900,helen-frankenthaler_monotype-i-1981.jpg,['contentment'],['awe'],['contentment'],"[0.8, 0.1, 0.2]","[0.65, 0.3, 0.4]","[0.5, 0.6, 0.5]",contentment,"[0.65, 0.35, 0.35]"
901,helen-frankenthaler_mountains-and-sea-1962.jpg,['excitement'],"['excitement', 'amusement']","['amusement', 'contentment']","[0.5, 0.8, 0.3]","[0.75, 0.4, 0.3]","[0.7, 0.6, 0.6]",excitement,"[0.625, 0.6000000000000001, 0.3]"
902,helen-frankenthaler_moving-day-1961.jpg,['contentment'],"['excitement', 'amusement']","['contentment', 'awe']","[0.8, 0.2, 0.1]","[0.65, 0.3, 0.2]","[0.7, 0.6, 0.7]",contentment,"[0.75, 0.4, 0.39999999999999997]"
903,helen-frankenthaler_painted-on-21st-street-1951.jpg,['fear'],"['disgust', 'fear']","['excitement', 'contentment']","[0.4, 0.4, 0.4]","[0.55, 0.4, 0.3]","[0.6, 0.7, 0.8]",fear,"[0.47500000000000003, 0.4, 0.35]"
904,helen-frankenthaler_playa-1950.jpg,['fear'],['fear'],"['excitement', 'amusement']","[0.4, 0.4, 0.5]","[0.65, 0.3, 0.2]","[0.7, 0.7, 0.7]",fear,"[0.5499999999999999, 0.3333333333333333, 0.39999999999999997]"
905,helen-frankenthaler_provincetown-1964.jpg,['sadness'],['sadness'],['sadness'],"[0.1, 0.2, 0.3]","[0.65, 0.3, 0.2]","[0.4, 0.5, 0.4]",sadness,"[0.3833333333333333, 0.3333333333333333, 0.3]"
906,helen-frankenthaler_radius-1993.jpg,['sadness'],"['contentment', 'awe']",['contentment'],"[0.1, 0.2, 0.3]","[0.65, 0.3, 0.2]","[0.6, 0.6, 0.6]",contentment,"[0.625, 0.44999999999999996, 0.4]"
907,helen-frankenthaler_reflections-i-1995.jpg,['contentment'],['contentment'],"['amusement', 'contentment']","[0.8, 0.1, 0.2]","[0.65, 0.55, 0.3]","[0.9, 0.7, 0.7]",contentment,"[0.7833333333333333, 0.45, 0.39999999999999997]"
908,helen-frankenthaler_reflections-iii-1995.jpg,['contentment'],"['excitement', 'amusement']","['excitement', 'amusement']","[0.8, 0.1, 0.2]","[0.45, 0.2, 0.2]","[0.7, 0.8, 0.8]",excitement,"[0.575, 0.5, 0.5]"
909,helen-frankenthaler_reflections-iv-1995.jpg,['contentment'],"['excitement', 'amusement']",['excitement'],"[0.8, 0.1, 0.2]","[0.75, 0.5, 0.4]","[0.5, 0.7, 0.6]",excitement,"[0.625, 0.6, 0.5]"
910,helen-frankenthaler_reflections-v-1995.jpg,['sadness'],['sadness'],['sadness'],"[0.1, 0.5, 0.2]","[0.65, 0.3, 0.4]","[0.2, 0.7, 0.6]",sadness,"[0.31666666666666665, 0.5, 0.4000000000000001]"
911,helen-frankenthaler_round-trip-1957.jpg,['contentment'],['anger'],['fear'],"[0.8, 0.1, 0.2]","[0.55, 0.2, 0.3]","[0.2, 0.7, 0.5]",fear,"[0.2, 0.7, 0.5]"
912,helen-frankenthaler_saturn-revisited-1964.jpg,['sadness'],"['excitement', 'amusement']","['amusement', 'contentment']","[0.2, 0.3, 0.1]","[0.75, 0.4, 0.5]","[0.6, 0.6, 0.5]",amusement,"[0.6833333333333332, 0.5333333333333333, 0.5333333333333333]"
913,helen-frankenthaler_seascape-with-dunes-1962.jpg,['disgust'],['awe'],['contentment'],"[0.4, 0.4, 0.4]","[0.55, 0.3, 0.4]","[0.6, 0.6, 0.4]",contentment,"[0.6499999999999999, 0.6499999999999999, 0.5]"
914,helen-frankenthaler_seeing-the-moon-on-a-hot-summer-day-1987.jpg,['excitement'],['excitement'],['disgust'],"[0.8, 0.8, 0.9]","[0.65, 0.3, 0.3]","[0.2, 0.7, 0.4]",excitement,"[0.7250000000000001, 0.55, 0.6]"
915,helen-frankenthaler_snow-pines-2004.jpg,['excitement'],['contentment'],['sadness'],"[0.8, 0.8, 0.9]","[0.7, 0.3, 0.2]","[0.2, 0.5, 0.3]",sadness,"[0.2, 0.55, 0.3]"
916,helen-frankenthaler_soho-dreams-1987.jpg,['fear'],['sadness'],['sadness'],"[0.4, 0.4, 0.4]","[0.55, 0.3, 0.4]","[0.2, 0.3, 0.2]",sadness,"[0.375, 0.3, 0.30000000000000004]"
917,helen-frankenthaler_solar-imp-2001.jpg,['excitement'],"['excitement', 'amusement']","['excitement', 'amusement']","[0.8, 0.8, 0.9]","[0.55, 0.3, 0.2]","[0.8, 0.7, 0.7]",excitement,"[0.7166666666666668, 0.6, 0.6]"
918,helen-frankenthaler_square-one-1985.jpg,['sadness'],['sadness'],['sadness'],"[0.1, 0.2, 0.3]","[0.55, 0.3, 0.2]","[0.2, 0.6, 0.4]",sadness,"[0.2833333333333334, 0.3666666666666667, 0.3]"
919,helen-frankenthaler_summerscene-provincetown-1961.jpg,['contentment'],"['excitement', 'amusement']",['contentment'],"[0.8, 0.1, 0.2]","[0.65, 0.4, 0.3]","[0.5, 0.5, 0.6]",contentment,"[0.65, 0.3, 0.4]"
920,helen-frankenthaler_sunshine-after-rain-1987.jpg,['sadness'],['contentment'],['contentment'],"[0.1, 0.2, 0.3]","[0.7, 0.3, 0.3]","[0.7, 0.6, 0.5]",contentment,"[0.7, 0.44999999999999996, 0.4]"
921,helen-frankenthaler_swan-lake-2-1961.jpg,['fear'],['excitement'],['fear'],"[0.1, 0.8, 0.9]","[0.5, 0.3, 0.4]","[0.2, 0.8, 0.2]",fear,"[0.15000000000000002, 0.8, 0.55]"
922,helen-frankenthaler_tales-of-genji-i-1998.jpg,['fear'],"['excitement', 'amusement']",['sadness'],"[0.1, 0.8, 0.9]","[0.55, 0.4, 0.3]","[0.2, 0.5, 0.3]",excitement,"[0.625, 0.55, 0.4]"
923,helen-frankenthaler_tales-of-genji-iii-1887.jpg,['sadness'],[],"['sadness', 'fear']","[0.4, 0.4, 0.4]","[0, 0, 0]","[0.2, 0.8, 0.3]",sadness,"[0.3, 0.6, 0.35000000000000003]"
924,helen-frankenthaler_tales-of-genji-iv-1998.jpg,['contentment'],"['excitement', 'amusement']","['sadness', 'disgust']","[0.8, 0.1, 0.2]","[0.5, 0.3, 0.2]","[0.2, 0.4, 0.4]",sadness,"[0.30000000000000004, 0.35, 0.35]"
925,helen-frankenthaler_tales-of-genji-vi-1998.jpg,['contentment'],['disgust'],"['anger', 'disgust']","[0.8, 0.1, 0.2]","[0.4, 0.3, 0.2]","[0.15, 0.7, 0.45]",disgust,"[0.275, 0.5, 0.325]"
926,helen-frankenthaler_the-other-side-of-the-moon-1995.jpg,['fear'],['fear'],['fear'],"[0.1, 0.9, 0.8]","[0.55, 0.3, 0.4]","[0.2, 0.8, 0.3]",fear,"[0.2833333333333334, 0.6666666666666666, 0.5000000000000001]"
927,helen-frankenthaler_the-red-sea-1982.jpg,['excitement'],['contentment'],['awe'],"[0.9, 0.9, 0.9]","[0.75, 0.2, 0.5]","[0.25, 0.7, 0.4]",awe,"[0.325, 0.75, 0.45]"
928,helen-frankenthaler_tuscany-1963.jpg,['sadness'],['awe'],['contentment'],"[0.4, 0.4, 0.4]","[0.45, 0.3, 0.4]","[0.6, 0.5, 0.5]",contentment,"[0.6499999999999999, 0.5, 0.5]"
929,helen-frankenthaler_untitled-1951.jpg,['fear'],['disgust'],"['contentment', 'disgust']","[0.1, 1.0, 1.0]","[0.3, 0.4, 0.3]","[0.4, 0.9, 0.8]",disgust,"[0.35, 0.65, 0.55]"
930,helen-frankenthaler_untitled-1960.jpg,['sadness'],['anger'],"['sadness', 'disgust']","[0.1, 1.0, 1.0]","[0.4, 0.3, 0.4]","[0.3, 0.6, 0.7]",sadness,"[0.2, 0.8, 0.85]"
931,helen-frankenthaler_untitled-1963.jpg,['contentment'],['awe'],['contentment'],"[0.8, 0.1, 0.2]","[0.5, 0.3, 0.3]","[0.6, 0.6, 0.5]",contentment,"[0.7, 0.35, 0.35]"
932,helen-frankenthaler_untitled-1978.jpg,['disgust'],['disgust'],['awe'],"[0.1, 0.1, 0.1]","[0.4, 0.3, 0.2]","[0.4, 0.5, 0.3]",disgust,"[0.25, 0.2, 0.15000000000000002]"
933,helen-frankenthaler_untitled-1980.jpg,['disgust'],"['excitement', 'amusement']","['excitement', 'amusement']","[0.1, 0.9, 0.9]","[0.55, 0.3, 0.25]","[0.8, 0.9, 0.8]",excitement,"[0.6666666666666666, 0.6, 0.5333333333333333]"
934,helen-frankenthaler_untitled-1984.jpg,['contentment'],"['excitement', 'amusement']",['sadness'],"[0.8, 0.1, 0.2]","[0.56, 0.3, 0.2]","[0.4, 0.5, 0.5]",sadness,"[0.35, 0.4, 0.45]"
935,helen-frankenthaler_viewpoint-ii-1979.jpg,['fear'],['fear'],"['sadness', 'fear']","[0.1, 0.1, 0.1]","[0.65, 0.3, 0.2]","[0.2, 0.3, 0.2]",fear,"[0.31666666666666665, 0.2333333333333333, 0.16666666666666666]"
936,helen-frankenthaler_west-wind-1997.jpg,['contentment'],"['excitement', 'amusement']","['excitement', 'amusement']","[0.8, 0.1, 0.2]","[0.65, 0.3, 0.2]","[0.7, 0.6, 0.7]",excitement,"[0.675, 0.44999999999999996, 0.44999999999999996]"
937,helen-frankenthaler_yearning-1973.jpg,['contentment'],['contentment'],"['awe', 'sadness']","[0.8, 0.1, 0.2]","[0.65, 0.3, 0.4]","[0.15, 0.3, 0.2]",contentment,"[0.7250000000000001, 0.2, 0.30000000000000004]"
938,henri-matisse_bather-in-the-reeds-1952.jpg,['sadness'],['sadness'],['sadness'],"[0.1, 0.6, 0.2]","[0.4, 0.2, 0.4]","[0.3, 0.5, 0.7]",sadness,"[0.26666666666666666, 0.43333333333333335, 0.43333333333333335]"
939,henri-matisse_bees-1948.jpg,['excitement'],['awe'],"['amusement', 'contentment']","[0.9, 0.9, 0.8]","[0.35, 0.4, 0.3]","[0.6, 0.7, 0.5]",contentment,"[0.6499999999999999, 0.75, 0.6]"
940,henri-matisse_blue-nude-1.jpg,['awe'],['sadness'],['contentment'],"[0.8, 0.8, 0.5]","[0.3, 0.3, 0.3]","[0.7, 0.5, 0.4]",awe,"[0.65, 0.65, 0.5]"
