artwork,final_emo,final_vad
henri-matisse_bees-1948.jpg,contentment,"[0.6499999999999999, 0.75, 0.6]"
henri-matisse_blue-nude-1.jpg,awe,"[0.65, 0.65, 0.5]"
henri-matisse_blue-nude-1952.jpg,contentment,"[0.6, 0.4, 0.4]"
henri-matisse_blue-nude-iii-1952.jpg,awe,"[0.8, 0.8, 0.55]"
henri-matisse_blue-nude-iv-1952.jpg,awe,"[0.8, 0.8, 0.5]"
henri-matisse_blue-nude.jpg,awe,"[0.65, 0.65, 0.5]"
henri-matisse_blue-nudes.jpg,sadness,"[0.175, 0.2, 0.25]"
henri-matisse_creole-dancer(1).jpg,amusement,"[0.8166666666666668, 0.7000000000000001, 0.6666666666666666]"
henri-matisse_cut-outs-1.jpg,amusement,"[0.8166666666666668, 0.6666666666666666, 0.6333333333333333]"
henri-matisse_cut-outs-2.jpg,amusement,"[0.8666666666666666, 0.6333333333333333, 0.7333333333333334]"
henri-matisse_cut-outs-3.jpg,amusement,"[0.85, 0.6666666666666666, 0.6999999999999998]"
henri-matisse_cut-outs-4.jpg,amusement,"[0.825, 0.7, 0.65]"
henri-matisse_cut-outs-5.jpg,amusement,"[0.825, 0.7, 0.65]"
henri-matisse_cut-outs.jpg,amusement,"[0.8, 0.8, 0.8]"
henri-matisse_icarus-1944.jpg,amusement,"[0.95, 0.9, 0.95]"
henri-matisse_japanese-mask-1950.jpg,contentment,"[0.6833333333333335, 0.5666666666666668, 0.5]"
henri-matisse_jazz-book-1947.jpg,contentment,"[0.8500000000000001, 0.25, 0.1]"
henri-matisse_la-gerbe-1953.jpg,amusement,"[0.8166666666666668, 0.6999999999999998, 0.6666666666666666]"
henri-matisse_la-perruche-et-la-sirene-1952.jpg,amusement,"[0.7166666666666667, 0.6333333333333333, 0.6]"
henri-matisse_memory-of-oceania.jpg,contentment,"[0.7833333333333332, 0.5666666666666667, 0.7000000000000001]"
henri-matisse_not-identified-4.jpg,excitement,"[0.825, 0.7, 0.65]"
henri-matisse_not-identified-5.jpg,amusement,"[0.7166666666666667, 0.6, 0.5333333333333333]"
henri-matisse_panel-with-mask-1947.jpg,excitement,"[0.775, 0.7, 0.55]"
henri-matisse_papercut-1947.jpg,awe,"[0.65, 0.7, 0.5]"
henri-matisse_polynesia-la-mer-1946.jpg,contentment,"[0.75, 0.45, 0.44999999999999996]"
henri-matisse_polynesia-the-sky-1946(1).jpg,contentment,"[0.75, 0.45, 0.44999999999999996]"
henri-matisse_stained-glass-window-window-of-the-abside-of-the-rosary-chapel-1949.jpg,excitement,"[0.625, 0.5, 0.4]"
henri-matisse_the-beasts-of-the-sea-1950.jpg,contentment,"[0.7, 0.35, 0.3]"
henri-matisse_the-circus-1943.jpg,contentment,"[0.8, 0.1, 0.2]"
henri-matisse_the-circus-1947.jpg,contentment,"[0.8000000000000002, 0.4666666666666666, 0.4333333333333333]"
henri-matisse_the-clown-1943.jpg,fear,"[0.2, 0.44999999999999996, 0.45]"
henri-matisse_the-dancer-1949.jpg,sadness,"[0.1, 0.2, 0.2]"
henri-matisse_the-eschimo-1947.jpg,contentment,"[0.7, 0.35, 0.39999999999999997]"
henri-matisse_the-flowing-hair-1952.jpg,excitement,"[0.675, 0.5, 0.5]"
henri-matisse_the-king-s-sadness-1952.jpg,excitement,"[0.85, 0.7333333333333334, 0.7000000000000001]"
henri-matisse_the-knife-thrower-1947.jpg,excitement,"[0.8, 0.75, 0.8]"
henri-matisse_the-lagoon-1947.jpg,amusement,"[0.675, 0.44999999999999996, 0.35]"
henri-matisse_the-maritime-wildlife-1950.jpg,contentment,"[0.85, 0.8, 0.75]"
henri-matisse_the-toboggan-1943.jpg,sadness,"[0.15000000000000002, 0.6499999999999999, 0.5]"
henri-matisse_tree-of-life-stained-glass-behind-the-altar-in-the-chapel-of-the-rosary-at-vence-1951.jpg,contentment,"[0.7, 0.30000000000000004, 0.2]"
henri-matisse_vegetables-1952.jpg,amusement,"[0.675, 0.25, 0.2]"
henri-matisse_white-torso-and-blue-torso-1944.jpg,contentment,"[0.55, 0.35, 0.25]"
horia-bernea_prapor(1).jpg,contentment,"[0.65, 0.3, 0.25]"
horia-bernea_prapor(2).jpg,contentment,"[0.5833333333333334, 0.39999999999999997, 0.3]"
horia-bernea_prapor-1982.jpg,contentment,"[0.6333333333333333, 0.3, 0.26666666666666666]"
horia-bernea_prapor-1987.jpg,fear,"[0.30000000000000004, 0.39999999999999997, 0.30000000000000004]"
horia-bernea_prapor-iv-1976.jpg,fear,"[0.15000000000000002, 0.45, 0.2]"
horia-bernea_prapor.jpg,fear,"[0.1, 0.8, 0.65]"
horia-bernea_praporele-florilor-1976.jpg,contentment,"[0.8, 0.7, 0.75]"
horia-bernea_simeze.jpg,excitement,"[0.75, 0.65, 0.6]"
howard-hodgkin_all-alone-in-the-museum-of-art-1979.jpg,fear,"[0.13333333333333333, 0.7000000000000001, 0.5]"
howard-hodgkin_clean-sheets-1984.jpg,fear,"[0.1, 0.8, 0.65]"
howard-hodgkin_dinner-at-smith-square-1979.jpg,fear,"[0.1, 0.85, 0.65]"
howard-hodgkin_girl-at-night-1966.jpg,amusement,"[0.675, 0.44999999999999996, 0.5]"
howard-hodgkin_here-we-are-in-croydon-1979.jpg,fear,"[0.16666666666666666, 0.6666666666666666, 0.4666666666666666]"
howard-hodgkin_lotus-1980.jpg,disgust,"[0.15, 0.6, 0.3]"
howard-hodgkin_moroccan-door-1991.jpg,fear,"[0.375, 0.44999999999999996, 0.30000000000000004]"
howard-hodgkin_night-and-day-1999.jpg,fear,"[0.15, 0.8, 0.7]"
howard-hodgkin_patrick-caulfield-in-italy-1992.jpg,amusement,"[0.65, 0.5666666666666667, 0.4666666666666666]"
howard-hodgkin_rain-1989.jpg,sadness,"[0.375, 0.35, 0.25]"
howard-hodgkin_seafood-2001.jpg,sadness,"[0.3833333333333333, 0.3666666666666667, 0.26666666666666666]"
howard-hodgkin_strictly-personal-2001.jpg,fear,"[0.175, 0.45, 0.25]"
howard-hodgkin_untitled-1976.jpg,contentment,"[0.4, 0.2, 0.30000000000000004]"
howard-hodgkin_venice-afternoon-1995.jpg,fear,"[0.4, 0.3, 0.2]"
howard-mehring_all-green-1958.jpg,fear,"[0.2, 0.15000000000000002, 0.25]"
howard-mehring_amarillo-1958.jpg,contentment,"[0.7, 0.35, 0.4]"
howard-mehring_black-1963.jpg,fear,"[0.2, 0.35, 0.2]"
howard-mehring_japanese-composition-1958.jpg,contentment,"[0.7, 0.35, 0.35]"
howard-mehring_untitled-1958(1).jpg,sadness,"[0.4666666666666666, 0.3499999999999999, 0.20000000000000004]"
howard-mehring_untitled-1958(2).jpg,fear,"[0.18333333333333332, 0.26666666666666666, 0.26666666666666666]"
howard-mehring_untitled-1958.jpg,excitement,"[0.65, 0.55, 0.44999999999999996]"
howard-mehring_untitled-1960(1).jpg,contentment,"[0.55, 0.35, 0.3]"
howard-mehring_untitled-1960(2).jpg,disgust,"[0.25, 0.65, 0.6]"
howard-mehring_untitled-1960(3).jpg,fear,"[0.1, 0.2, 0.3]"
howard-mehring_untitled-1960.jpg,anger,"[0.325, 0.55, 0.55]"
howard-mehring_untitled-1962.jpg,fear,"[0.18333333333333335, 0.5333333333333333, 0.3333333333333333]"
jack-bush_abstraction.jpg,excitement,"[0.65, 0.6333333333333334, 0.7333333333333334]"
jack-bush_blue-pyramid-1947.jpg,sadness,"[0.076, 0.25, 0.25]"
jack-bush_childhood-1955.jpg,fear,"[0.35, 0.35, 0.3]"
jack-bush_collage-for-christmas-1957.jpg,fear,"[0.16666666666666666, 0.7666666666666666, 0.6333333333333333]"
jack-bush_man-and-woman-1-1955.jpg,sadness,"[0.15000000000000002, 0.75, 0.8]"
jack-bush_may-1955.jpg,excitement,"[0.75, 0.75, 0.75]"
jack-bush_november-19-oscar-s-death.jpg,fear,"[0.31666666666666665, 0.4000000000000001, 0.3666666666666667]"
jack-bush_summer-no-3-1956.jpg,fear,"[0.25, 0.75, 0.4]"
jack-bush_three-greens-and-black-1958.jpg,excitement,"[0.45, 0.7000000000000001, 0.46666666666666673]"
jack-bush_yellow-flower-1958.jpg,disgust,"[0.35, 0.44999999999999996, 0.44999999999999996]"
jack-tworkov_blue-note-1959.jpg,fear,"[0.375, 0.44999999999999996, 0.6000000000000001]"
jack-tworkov_brake-iii-1960.jpg,sadness,"[0.22499999999999998, 0.55, 0.55]"
jack-tworkov_choir.jpg,excitement,"[0.75, 0.65, 0.625]"
jack-tworkov_crossfield-i-1968.jpg,fear,"[0.25, 0.55, 0.7]"
jack-tworkov_day-s-end-1959.jpg,fear,"[0.3, 0.55, 0.7]"
jack-tworkov_flowering-white-1949.jpg,excitement,"[0.45, 0.25, 0.2]"
jack-tworkov_indian-red-series-i-1979.jpg,contentment,"[0.45, 0.35, 0.3]"
jack-tworkov_june-21-1964.jpg,excitement,"[0.4833333333333334, 0.6, 0.45]"
jack-tworkov_nightfall-1961.jpg,fear,"[0.1, 0.44999999999999996, 0.4]"
jack-tworkov_pink-mississippi-1954.jpg,fear,"[0.2, 0.75, 0.3]"
jack-tworkov_q1-75-s-2-1977.jpg,contentment,"[0.55, 0.26666666666666666, 0.2333333333333333]"
jack-tworkov_red-robe-1947.jpg,contentment,"[0.6000000000000001, 0.25, 0.25]"
jack-tworkov_rwb-2-1961.jpg,excitement,"[0.7833333333333333, 0.5666666666666668, 0.5666666666666667]"
jack-tworkov_thursday-1960.jpg,fear,"[0.2, 0.8, 0.65]"
jack-tworkov_trace-1966.jpg,fear,"[0.1, 0.9, 0.575]"
jack-tworkov_untitled-1950.jpg,fear,"[0.15000000000000002, 0.6833333333333332, 0.5333333333333333]"
jack-tworkov_untitled-1954.jpg,contentment,"[0.7, 0.7, 0.25]"
jack-tworkov_untitled-1955.jpg,excitement,"[0.8, 0.8, 0.65]"
jack-tworkov_weatherman.jpg,contentment,"[0.65, 0.35, 0.35]"
jack-youngerman_august-31-1966.jpg,contentment,"[0.8, 0.15000000000000002, 0.4]"
jack-youngerman_banlieue-1953.jpg,amusement,"[0.8166666666666668, 0.6666666666666666, 0.6999999999999998]"
jackson-pollock_birth(1).jpg,disgust,"[0.1, 0.55, 0.5]"
jackson-pollock_blue-moby-dick(1).jpg,excitement,"[0.55, 0.45, 0.5]"
jackson-pollock_circumcision-january(1).jpg,fear,"[0.13333333333333333, 0.7333333333333334, 0.6666666666666666]"
jackson-pollock_easter-and-the-totem(1).jpg,disgust,"[0.3, 0.3, 0.3]"
jackson-pollock_male-and-female(1).jpg,fear,"[0.30000000000000004, 0.4, 0.4]"
jackson-pollock_man-with-knife-1940(1).jpg,fear,"[0.13333333333333333, 0.6666666666666666, 0.6999999999999998]"
jackson-pollock_moon-woman-1942(1).jpg,fear,"[0.15, 0.6666666666666666, 0.5666666666666668]"
jackson-pollock_mural.jpg,fear,"[0.10000000000000002, 0.6999999999999998, 0.7000000000000001]"
jackson-pollock_number-12-1949.jpg,excitement,"[0.8166666666666668, 0.6666666666666666, 0.65]"
jackson-pollock_number-13a-arabesque-1948.jpg,amusement,"[0.5499999999999999, 0.6666666666666666, 0.5333333333333333]"
jackson-pollock_number-14(1).jpg,fear,"[0.13333333333333333, 0.6666666666666666, 0.6666666666666666]"
jackson-pollock_number-17-1949.jpg,excitement,"[0.6000000000000001, 0.7333333333333334, 0.7999999999999999]"
jackson-pollock_number-2(1).jpg,contentment,"[0.7, 0.35, 0.4]"
jackson-pollock_number-26-1949.jpg,excitement,"[0.5833333333333334, 0.6666666666666666, 0.5666666666666667]"
jackson-pollock_number-8-1949.jpg,amusement,"[0.6, 0.5666666666666668, 0.5666666666666668]"
jackson-pollock_ocean-greyness-1953.jpg,fear,"[0.13333333333333333, 0.6666666666666666, 0.6666666666666666]"
jackson-pollock_pattern(1).jpg,disgust,"[0.25, 0.5, 0.44999999999999996]"
jackson-pollock_portrait-and-a-dream-1953.jpg,fear,"[0.35000000000000003, 0.35000000000000003, 0.4000000000000001]"
jackson-pollock_reflections-of-the-big-dipper-1947.jpg,fear,"[0.15, 0.6666666666666666, 0.6833333333333332]"
jackson-pollock_stenographic-figure(1).jpg,excitement,"[0.6499999999999999, 0.55, 0.44999999999999996]"
jackson-pollock_the-deep-1953.jpg,sadness,"[0.35, 0.45, 0.35]"
jackson-pollock_the-flame-1938(1).jpg,fear,"[0.13333333333333333, 0.6999999999999998, 0.6666666666666666]"
jackson-pollock_the-key(1).jpg,amusement,"[0.6499999999999999, 0.65, 0.65]"
jackson-pollock_the-moon-woman-cuts-the-circle-1943.jpg,fear,"[0.2, 0.5, 0.55]"
jackson-pollock_the-she-wolf(1).jpg,fear,"[0.125, 0.7, 0.65]"
jackson-pollock_the-tea-cup(1).jpg,contentment,"[0.7333333333333334, 0.6333333333333333, 0.6999999999999998]"
jackson-pollock_totem-lesson-2-1945(1).jpg,fear,"[0.1, 0.7, 0.75]"
jackson-pollock_untitled(3).jpg,contentment,"[0.7, 0.35, 0.35]"
jackson-pollock_untitled-1941(2).jpg,fear,"[0.25, 0.35, 0.35]"
jackson-pollock_untitled-1941(3).jpg,disgust,"[0.35, 0.55, 0.35]"
jackson-pollock_untitled-1944(1).jpg,fear,"[0.15, 0.7, 0.75]"
jackson-pollock_untitled-1951(1).jpg,excitement,"[0.5166666666666666, 0.55, 0.5]"
jackson-pollock_untitled-green-silver-1949.jpg,excitement,"[0.6833333333333332, 0.6, 0.6666666666666666]"
jackson-pollock_untitled-o-connor-thaw-770(1).jpg,contentment,"[0.7, 0.39999999999999997, 0.4]"
jackson-pollock_untitled-o-connor-thaw-771(1).jpg,fear,"[0.25, 0.4, 0.6000000000000001]"
jane-frank_aerial-series-dorado-no-2-1970.jpg,awe,"[0.47500000000000003, 0.4, 0.4]"
jane-frank_aerial-series-ploughed-fields-maryland-1974.jpg,excitement,"[0.7250000000000001, 0.55, 0.6000000000000001]"
jane-frank_aerial-view-no-1-1968.jpg,anger,"[0.375, 0.5, 0.44999999999999996]"
jane-frank_april-screen-1968.jpg,awe,"[0.42500000000000004, 0.35, 0.2]"
jane-frank_crags-and-crevices-1961.jpg,awe,"[0.45, 0.45, 0.35]"
jane-frank_frazer-s-hog-cay-18-1968.jpg,awe,"[0.55, 0.3, 0.25]"
jane-frank_ledge-of-light-1974.jpg,awe,"[0.44999999999999996, 0.4, 0.35]"
jane-frank_night-landings-sambura-1970.jpg,sadness,"[0.375, 0.44999999999999996, 0.4]"
jane-frank_plum-point-1964.jpg,anger,"[0.5, 0.3, 0.4]"
jane-frank_rockscape-ii-1961.jpg,awe,"[0.35000000000000003, 0.6333333333333333, 0.6333333333333333]"
jane-frank_untitled.jpg,fear,"[0.15, 0.7, 0.65]"
jane-frank_winter-windows-1967.jpg,fear,"[0.0, 1.0, 1.0]"
jay-defeo_cabbage-rose-1975.jpg,fear,"[0.10000000000000002, 0.7000000000000001, 0.6333333333333333]"
jay-defeo_easter-lily-1956.jpg,fear,"[0.1, 0.8, 0.65]"
jay-defeo_incision-1961.jpg,fear,"[0.1, 0.65, 0.65]"
jay-defeo_origin-1956.jpg,fear,"[0.1, 0.8, 0.75]"
jay-defeo_samurai-no-8-1987.jpg,fear,"[0.15, 0.85, 0.6]"
jay-defeo_the-annunciation-1959.jpg,fear,"[0.16666666666666666, 0.6666666666666666, 0.5]"
jay-defeo_the-jewel-1959.jpg,awe,"[0.2833333333333334, 0.7000000000000001, 0.5666666666666668]"
jay-defeo_the-rose-1966.jpg,awe,"[0.7, 0.45, 0.45]"
jay-defeo_the-ver-nica-1957.jpg,awe,"[0.5, 0.6333333333333333, 0.6333333333333333]"
jay-defeo_untitled-1957.jpg,fear,"[0.25, 0.45, 0.4]"
jay-defeo_untitled-1974.jpg,awe,"[0.2, 0.8, 0.7]"
jay-defeo_untitled-1979.jpg,awe,"[0.3, 0.4, 0.5]"
jay-defeo_untitled-jewelry-series-1976.jpg,contentment,"[0.65, 0.7, 0.3]"
jay-defeo_untitled-jewelry-series-1977.jpg,awe,"[0.5, 0.5, 0.5]"
jay-defeo_untitled-shoetree-series-1977.jpg,disgust,"[0.3, 0.44999999999999996, 0.55]"
jean-paul-riopelle_chemin-d-hiver-1973.jpg,fear,"[0.2, 0.65, 0.65]"
jean-paul-riopelle_composition.jpg,excitement,"[0.625, 0.55, 0.65]"
jean-paul-riopelle_constructions-chim-riques-1967.jpg,fear,"[0.16666666666666666, 0.6333333333333333, 0.6333333333333333]"
jean-paul-riopelle_conversation-1946.jpg,fear,"[0.16666666666666666, 0.7000000000000001, 0.6666666666666666]"
jean-paul-riopelle_feuilles-i-1967.jpg,sadness,"[0.15000000000000002, 0.35, 0.4]"
jean-paul-riopelle_feuilles-iii-1967.jpg,fear,"[0.20000000000000004, 0.7333333333333334, 0.7999999999999999]"
jean-paul-riopelle_forestine-1954.jpg,sadness,"[0.25, 0.44999999999999996, 0.7]"
jean-paul-riopelle_horizons-ouverts-1956.jpg,amusement,"[0.55, 0.55, 0.6000000000000001]"
jean-paul-riopelle_jute-iv-1967.jpg,disgust,"[0.3, 0.3, 0.3]"
jean-paul-riopelle_landing-1958.jpg,fear,"[0.15000000000000002, 0.85, 0.85]"
jean-paul-riopelle_leaves-iii-1967.jpg,fear,"[0.26666666666666666, 0.46666666666666673, 0.46666666666666673]"
jean-paul-riopelle_lithograph-1968.jpg,fear,"[0.15000000000000002, 0.6499999999999999, 0.6]"
jean-paul-riopelle_lithographie-1974.jpg,contentment,"[0.5, 0.5, 0.5]"
jean-paul-riopelle_lithographie-1976.jpg,disgust,"[0.3, 0.3666666666666667, 0.3]"
jean-paul-riopelle_pavane-1954.jpg,fear,"[0.05, 0.95, 0.95]"
jean-paul-riopelle_perspectives-1956.jpg,fear,"[0.05, 0.95, 0.925]"
jean-paul-riopelle_the-wheel-ii-1956.jpg,anger,"[0.375, 0.4, 0.45]"
jean-paul-riopelle_triptyque-orange.jpg,fear,"[0.1, 0.9, 0.85]"
jean-paul-riopelle_untitled-1949.jpg,fear,"[0.05, 0.9, 0.9]"
jean-paul-riopelle_untitled-1955.jpg,excitement,"[0.5, 0.55, 0.5]"
jean-paul-riopelle_untitled-composition-1951.jpg,excitement,"[0.6, 0.55, 0.65]"
jean-paul-riopelle_untitled.jpg,excitement,"[0.35, 0.5, 0.55]"
jimmy-ernst_a-time-for-fear-1949.jpg,sadness,"[0.30000000000000004, 0.4, 0.30000000000000004]"
jimmy-ernst_abstraction-in-green-and-black-1946.jpg,sadness,"[0.4, 0.3, 0.3]"
jimmy-ernst_aeroflower-1942.jpg,fear,"[0.15000000000000002, 0.25, 0.3]"
jimmy-ernst_animals-and-minerals-1952.jpg,contentment,"[0.8, 0.1, 0.2]"
jimmy-ernst_chronicle-1964.jpg,fear,"[0.2333333333333333, 0.3333333333333333, 0.3333333333333333]"
jimmy-ernst_dialogue-ii-1954.jpg,fear,"[0.23333333333333336, 0.5333333333333333, 0.5]"
jimmy-ernst_dusklight-1980.jpg,awe,"[0.75, 0.7, 0.7]"
jimmy-ernst_epilogue-1974.jpg,fear,"[0.25, 0.6499999999999999, 0.55]"
jimmy-ernst_equations-1965.jpg,fear,"[0.13333333333333333, 0.6, 0.6666666666666666]"
jimmy-ernst_exile-1974.jpg,sadness,"[0.1, 0.85, 0.85]"
jimmy-ernst_four-days-1979.jpg,excitement,"[0.47500000000000003, 0.55, 0.6000000000000001]"
jimmy-ernst_hieroglyphics-1969.jpg,excitement,"[0.6000000000000001, 0.8, 0.8500000000000001]"
jimmy-ernst_interior-and-silence-1967.jpg,awe,"[0.5, 0.45, 0.45]"
jimmy-ernst_landscape-with-pinetree-1958.jpg,contentment,"[0.55, 0.5, 0.5]"
jimmy-ernst_lookscape-1952.jpg,fear,"[0.15000000000000002, 0.25, 0.25]"
jimmy-ernst_lumiere-1968.jpg,sadness,"[0.3, 0.35, 0.4]"
jimmy-ernst_mombosa-1975.jpg,awe,"[0.3, 0.4, 0.4]"
jimmy-ernst_moonscape-1969.jpg,fear,"[0.15, 0.65, 0.6000000000000001]"
jimmy-ernst_night-subway-1948.jpg,fear,"[0.25, 0.55, 0.39999999999999997]"
jimmy-ernst_observation-vii-1965.jpg,disgust,"[0.35, 0.30000000000000004, 0.55]"
jimmy-ernst_oracle-1971.jpg,awe,"[0.5, 0.55, 0.4]"
jimmy-ernst_recollections-and-silence-1962.jpg,fear,"[0.3, 0.55, 0.55]"
jimmy-ernst_rimrock-1960.jpg,contentment,"[0.7333333333333334, 0.2333333333333333, 0.26666666666666666]"
jimmy-ernst_science-fiction-1948.jpg,anger,"[0.25, 0.5, 0.5]"
jimmy-ernst_sea-of-grass-1982.jpg,contentment,"[0.7, 0.6000000000000001, 0.45]"
jimmy-ernst_sea-of-grass-1983.jpg,contentment,"[0.8, 0.3, 0.2]"
jimmy-ernst_see-see-rider-1946.jpg,awe,"[0.25, 0.8, 0.6499999999999999]"
jimmy-ernst_signifiant-event-note-1980.jpg,awe,"[0.8500000000000001, 1.0, 1.0]"
jimmy-ernst_silence-at-sharpeville-1962.jpg,fear,"[0.26666666666666666, 0.6, 0.6666666666666666]"
jimmy-ernst_silent-protest-1976.jpg,awe,"[0.5, 0.4, 0.4]"
jimmy-ernst_southwest-image-1958.jpg,fear,"[0.23333333333333336, 0.4666666666666666, 0.5]"
jimmy-ernst_stillness-1956.jpg,fear,"[0.1, 0.65, 0.6]"
jimmy-ernst_synapse-1950.jpg,fear,"[0.0, 1.0, 1.0]"
jimmy-ernst_terra-incognita-10-1974.jpg,contentment,"[0.55, 0.25, 0.25]"
jimmy-ernst_twice-1972.jpg,contentment,"[0.65, 0.3, 0.30000000000000004]"
jimmy-ernst_untitled-1950.jpg,contentment,"[0.55, 0.35, 0.3]"
jimmy-ernst_untitled-1957.jpg,awe,"[0.45, 0.3, 0.55]"
jimmy-ernst_untitled-1965.jpg,awe,"[0.46666666666666673, 0.7333333333333334, 0.7666666666666666]"
jimmy-ernst_white-space-1951.jpg,awe,"[0.6000000000000001, 0.6499999999999999, 0.55]"
joan-miro_batement-ii.jpg,disgust,"[0.44999999999999996, 0.6499999999999999, 0.45]"
joan-miro_big-carpet.jpg,fear,"[0.15, 0.9, 0.9]"
joan-miro_bird-s-flight-in-moonlight.jpg,contentment,"[0.6499999999999999, 0.55, 0.35]"
joan-miro_blue-i-1961.jpg,sadness,"[0.15, 0.7, 0.7]"
joan-miro_blue-ii.jpg,sadness,"[0.35, 0.35, 0.3]"
joan-miro_blue-iii.jpg,excitement,"[0.25, 0.15, 0.3]"
joan-miro_carota.jpg,excitement,"[0.75, 0.6499999999999999, 0.55]"
joan-miro_catalan-peasant-in-the-moonlight.jpg,contentment,"[0.5, 0.35, 0.35]"
joan-miro_donna-wall.jpg,amusement,"[0.6499999999999999, 0.45, 0.6499999999999999]"
joan-miro_fascinating-personage.jpg,fear,"[0.1, 0.6000000000000001, 0.55]"
joan-miro_femme-iii.jpg,awe,"[0.275, 0.575, 0.4]"
joan-miro_hair-pursued-by-2-planets.jpg,disgust,"[0.30000000000000004, 0.55, 0.5]"
joan-miro_may-1973.jpg,fear,"[0.05, 0.85, 0.9]"
joan-miro_not_detected_227939.jpg,excitement,"[0.4, 0.3, 0.4]"
joan-miro_not_detected_227940.jpg,fear,"[0.03333333333333333, 0.8666666666666667, 0.8666666666666667]"
joan-miro_not_detected_227941.jpg,awe,"[0.75, 0.75, 0.75]"
joan-miro_not_detected_227942.jpg,awe,"[0.95, 0.95, 0.95]"
joan-miro_not_detected_227943.jpg,fear,"[0.2833333333333334, 0.6, 0.5333333333333333]"
joan-miro_not_detected_227944.jpg,amusement,"[0.44999999999999996, 0.45, 0.44999999999999996]"
joan-miro_not_detected_227945.jpg,fear,"[0.2, 0.35, 0.44999999999999996]"
joan-miro_not_detected_227946.jpg,contentment,"[0.4, 0.3, 0.35]"
joan-miro_not_detected_227947.jpg,fear,"[0.13333333333333333, 0.3666666666666667, 0.30000000000000004]"
joan-miro_not_detected_227948.jpg,awe,"[0.7, 0.65, 0.7]"
joan-miro_not_detected_227949.jpg,disgust,"[0.3, 0.44999999999999996, 0.55]"
joan-miro_not_detected_227950.jpg,fear,"[0.1, 0.8, 0.8]"
joan-miro_not_detected_227951.jpg,awe,"[0.2, 0.4, 0.55]"
joan-miro_not_detected_227952.jpg,excitement,"[0.5, 0.35, 0.5]"
joan-miro_not_detected_227953-1974.jpg,fear,"[0.35, 0.44999999999999996, 0.35]"
joan-miro_not_detected_227954.jpg,awe,"[0.3, 0.55, 0.55]"
joan-miro_not_detected_227955.jpg,fear,"[0.2, 0.6, 0.55]"
joan-miro_not_detected_227956.jpg,fear,"[0.1, 0.65, 0.6]"
joan-miro_not_detected_227957.jpg,contentment,"[0.6, 0.25, 0.2]"
joan-miro_not_detected_227958.jpg,amusement,"[0.6499999999999999, 0.75, 0.55]"
joan-miro_not_detected_227959.jpg,fear,"[0.2, 0.6000000000000001, 0.6]"
joan-miro_not_detected_227960.jpg,fear,"[0.13333333333333333, 0.5333333333333333, 0.5333333333333333]"
joan-miro_not_detected_227974.jpg,fear,"[0.05, 0.7, 0.55]"
joan-miro_not_detected_227976.jpg,awe,"[0.6, 0.9, 0.8]"
joan-miro_not_detected_227980.jpg,fear,"[0.13333333333333333, 0.6999999999999998, 0.6]"
joan-miro_painting-i.jpg,awe,"[0.6, 0.8, 0.65]"
joan-miro_poema-i.jpg,contentment,"[0.7, 0.35, 0.35]"
joan-miro_the-birth-of-day.jpg,amusement,"[0.6499999999999999, 0.6, 0.45]"
joan-miro_the-flight-of-the-dragonfly-in-front-of-the-sun.jpg,excitement,"[0.8, 0.6, 0.8]"
joan-miro_the-gold-of-the-azure.jpg,amusement,"[0.6499999999999999, 0.6, 0.6]"
joan-miro_the-lark-s-wing-encircled-with-golden-blue-rejoins-the-heart-of-the-poppy-sleeping-on-a-diamond.jpg,awe,"[0.5, 0.2, 0.2]"
joan-miro_the-red-disk.jpg,fear,"[0.2, 0.8, 0.6]"
